Date,High,Low,Close,noOfTransaction,volume,Amount,prevClose,change,chgPercent
2023-06-14,234.0,223.0,226.0,1478.0,315499.0,72158888.9,225.5,0.5,0.22
2023-06-13,228.0,216.0,225.5,1348.0,251341.0,56218371.4,218.0,7.5,3.44
2023-06-12,223.0,216.6,218.0,746.0,110466.0,24161877.3,218.7,-0.7,-0.32
2023-06-11,220.5,214.5,218.7,1045.0,142891.0,31290905.8,215.0,3.7,1.72
2023-06-08,219.6,214.1,215.0,599.0,86849.0,18771826.9,216.0,-1.0,-0.46
2023-06-07,222.0,215.7,216.0,709.0,122445.0,26804344.3,218.0,-2.0,-0.92
2023-06-06,220.0,214.7,218.0,662.0,65877.0,14366087.9,217.5,0.5,0.23
2023-06-05,225.5,216.8,217.5,684.0,117197.0,25812773.2,221.1,-3.6,-1.63
2023-06-04,224.4,216.0,221.1,822.0,145979.0,32199347.8,211.9,9.2,4.34
2023-06-01,214.2,205.4,211.9,714.0,136186.0,28706188.1,208.5,3.4,1.63
2023-05-31,216.0,206.0,208.5,789.0,163609.0,34451164.1,214.0,-5.5,-2.57
2023-05-30,224.0,213.0,214.0,1123.0,275721.0,59767591.4,224.0,-10.0,-4.46
2023-05-28,234.5,216.2,224.0,1716.0,346644.0,78884409.4,219.8,4.2,1.91
2023-05-24,220.0,215.0,219.8,612.0,98895.0,21554121.0,216.7,3.1,1.43
2023-05-23,219.0,212.0,216.7,628.0,83877.0,18209571.4,212.2,4.5,2.12
2023-05-22,215.1,208.4,212.2,558.0,60352.0,12810507.6,212.9,-0.7,-0.33
2023-05-21,218.2,210.0,212.9,764.0,93188.0,19888796.2,210.5,2.4,1.14
2023-05-18,214.0,205.0,210.5,608.0,75011.0,15842268.3,206.5,4.0,1.94
2023-05-17,208.0,200.0,206.5,427.0,34477.0,7084696.5,204.0,2.5,1.23
2023-05-16,205.0,200.0,204.0,378.0,43712.0,8898384.5,203.0,1.0,0.49
2023-05-15,204.9,200.0,203.0,473.0,41721.0,8428362.8,202.1,0.9,0.45
2023-05-14,208.0,202.1,202.1,468.0,50645.0,10300436.5,204.8,-2.7,-1.32
2023-05-11,208.0,202.4,204.8,343.0,35303.0,7242380.7,206.5,-1.7,-0.82
2023-05-10,210.0,204.0,206.5,385.0,29319.0,6037243.7,207.5,-1.0,-0.48
2023-05-09,208.9,204.0,207.5,503.0,42782.0,8846210.8,205.0,2.5,1.22
2023-05-08,208.0,203.1,205.0,606.0,44322.0,9051132.1,205.9,-0.9,-0.44
2023-05-07,208.9,205.1,205.9,443.0,31947.0,6588614.8,208.1,-2.2,-1.06
2023-05-04,211.0,205.0,208.1,458.0,34545.0,7175801.7,207.0,1.1,0.53
2023-05-03,210.0,206.5,207.0,441.0,42828.0,8892875.2,209.6,-2.6,-1.24
2023-05-02,215.2,209.1,209.6,488.0,47065.0,9906050.9,211.0,-1.4,-0.66
2023-04-30,214.2,210.0,211.0,594.0,63598.0,13437644.7,212.2,-1.2,-0.57
2023-04-27,214.0,211.5,212.2,488.0,45775.0,9731076.4,212.7,-0.5,-0.24
2023-04-26,217.0,212.3,212.7,533.0,47505.0,10159353.7,215.2,-2.5,-1.16
2023-04-25,219.3,212.0,215.2,533.0,50037.0,10757018.6,214.1,1.1,0.51
2023-04-24,217.0,211.0,214.1,539.0,43615.0,9350012.8,214.0,0.1,0.05
2023-04-23,216.0,212.1,214.0,527.0,61600.0,13154651.4,216.2,-2.2,-1.02
2023-04-20,225.0,216.2,216.2,444.0,51969.0,11352250.3,221.0,-4.8,-2.17
2023-04-19,226.0,219.2,221.0,741.0,108273.0,23947969.2,218.0,3.0,1.38
2023-04-18,221.7,216.0,218.0,476.0,67521.0,14774198.1,218.0,0.0,0.0
2023-04-17,223.0,217.5,218.0,534.0,68649.0,15161758.8,223.0,-5.0,-2.24
2023-04-16,223.4,216.1,223.0,751.0,100059.0,22112603.2,219.7,3.3,1.5
2023-04-12,222.0,214.0,220.6,744.0,97464.0,21388231.7,213.0,7.6,3.57
2023-04-11,217.0,209.0,213.0,581.0,54281.0,11541013.4,209.9,3.1,1.48
2023-04-10,211.0,206.2,209.9,545.0,51724.0,10780875.5,208.0,1.9,0.91
2023-04-09,215.7,207.3,208.0,662.0,54808.0,11477730.3,211.7,-3.7,-1.75
2023-04-06,219.0,211.6,211.7,574.0,74020.0,15823310.6,215.0,-3.3,-1.53
2023-04-05,217.0,211.0,215.0,535.0,42388.0,9041618.8,213.3,1.7,0.8
2023-04-04,216.0,211.0,213.3,498.0,40043.0,8539369.8,213.3,0.0,0.0
2023-04-03,216.0,213.0,213.3,538.0,53408.0,11427471.4,216.0,-2.7,-1.25
2023-04-02,225.0,215.0,216.0,600.0,70560.0,15344960.8,219.0,-3.0,-1.37
2023-03-30,221.8,218.0,219.0,527.0,40628.0,8888789.1,218.9,0.1,0.05
2023-03-29,220.0,215.5,218.9,467.0,40357.0,8769845.6,218.2,0.7,0.32
2023-03-28,221.9,216.8,218.2,590.0,61620.0,13522053.7,218.0,0.2,0.09
2023-03-27,218.8,212.2,218.0,704.0,69874.0,15009148.9,215.0,3.0,1.4
2023-03-26,217.1,213.0,215.0,709.0,81700.0,17586306.8,217.0,-2.0,-0.92
2023-03-23,220.0,216.3,217.0,531.0,57925.0,12608038.7,219.0,-2.0,-0.91
2023-03-22,226.0,218.9,219.0,675.0,75329.0,16729236.5,222.5,-3.5,-1.57
2023-03-20,222.5,217.0,222.5,654.0,61282.0,13487465.0,219.0,3.5,1.6
2023-03-19,220.0,216.1,219.0,644.0,61004.0,13313086.3,218.0,1.0,0.46
2023-03-16,222.0,215.0,218.0,526.0,67395.0,14737412.3,219.0,-1.0,-0.46
2023-03-15,222.0,216.8,219.0,483.0,58560.0,12808746.6,219.0,0.0,0.0
2023-03-14,221.6,213.2,219.0,554.0,62968.0,13807484.5,217.5,1.5,0.69
2023-03-13,222.0,217.2,217.5,627.0,82573.0,18093568.6,221.0,-3.5,-1.58
2023-03-12,230.0,219.3,221.0,899.0,183211.0,41166461.2,226.0,-5.0,-2.21
2023-03-09,226.0,216.1,226.0,809.0,99212.0,21977571.9,216.0,10.0,4.63
2023-03-07,217.9,211.0,216.0,549.0,68004.0,14627888.4,213.4,2.6,1.22
2023-03-05,218.0,211.4,213.4,793.0,117332.0,25057035.7,217.0,-3.6,-1.66
2023-03-02,222.0,217.0,217.0,597.0,69134.0,15132173.8,223.0,-6.0,-2.69
2023-03-01,231.0,222.1,223.0,486.0,51438.0,11510265.5,227.4,-4.4,-1.93
2023-02-28,230.9,220.0,227.4,1163.0,166140.0,37624576.9,222.8,4.6,2.06
2023-02-27,225.0,216.0,222.8,871.0,124059.0,27220782.6,222.0,0.8,0.36
2023-02-26,223.0,211.0,222.0,934.0,109112.0,23611454.0,220.0,2.0,0.91
2023-02-23,222.3,217.0,220.0,674.0,79930.0,17570128.2,224.8,-4.8,-2.14
2023-02-22,227.0,216.0,224.8,985.0,139794.0,31130025.4,216.0,8.8,4.07
2023-02-20,222.0,215.1,216.0,900.0,84658.0,18406537.6,220.3,-4.3,-1.95
2023-02-16,224.9,219.0,220.3,808.0,90175.0,19911564.7,221.9,-1.6,-0.72
2023-02-15,226.9,220.1,221.9,754.0,81937.0,18287309.6,223.0,-1.1,-0.49
2023-02-14,229.0,221.5,223.0,901.0,115206.0,25813781.3,227.0,-4.0,-1.76
2023-02-12,234.3,225.0,227.0,1053.0,132984.0,30484051.8,239.0,-12.0,-5.02
2023-02-09,239.9,230.5,239.0,725.0,78152.0,18348328.5,235.0,4.0,1.7
2023-02-08,242.6,233.6,235.0,1049.0,147581.0,35183159.5,237.9,-2.9,-1.22
2023-02-07,238.4,219.0,237.9,1414.0,196244.0,45810803.2,222.9,15.0,6.73
2023-02-06,225.0,219.0,222.9,710.0,64923.0,14384252.5,221.9,1.0,0.45
2023-02-05,225.0,219.0,221.9,884.0,96581.0,21489029.4,219.4,2.5,1.14
2023-02-02,234.9,218.6,219.4,792.0,101114.0,22432596.2,224.0,-4.6,-2.05
2023-02-01,227.0,221.1,224.0,726.0,80391.0,17986118.0,225.0,-1.0,-0.44
2023-01-31,232.0,220.0,225.0,1024.0,121833.0,27481698.3,227.0,-2.0,-0.88
2023-01-30,237.0,226.4,227.0,1129.0,167664.0,38532618.8,235.0,-8.0,-3.4
2023-01-29,242.8,235.0,235.0,1036.0,131466.0,31330372.5,240.0,-5.0,-2.08
2023-01-26,245.8,236.7,240.0,779.0,89416.0,21516066.7,241.5,-1.5,-0.62
2023-01-25,250.8,237.0,241.5,933.0,137285.0,33606978.6,242.0,-0.5,-0.21
2023-01-24,247.8,234.0,242.0,1159.0,132620.0,31646254.4,242.0,0.0,0.0
2023-01-23,261.0,242.0,242.0,1761.0,277901.0,69771774.0,253.0,-11.0,-4.35
2023-01-19,259.0,233.0,253.0,2041.0,350793.0,86423246.3,236.0,17.0,7.2
2023-01-18,246.0,236.0,236.0,1126.0,182265.0,43813011.6,241.7,-5.7,-2.36
2023-01-17,242.5,225.0,241.7,1332.0,182100.0,42367488.5,228.0,13.7,6.01
2023-01-12,245.0,225.1,228.0,1522.0,247823.0,57416127.5,236.0,-8.0,-3.39
2023-01-10,252.0,229.0,236.0,1907.0,282318.0,68553485.9,241.8,-5.8,-2.4
2023-01-09,241.9,231.0,241.8,1345.0,200620.0,47785489.8,233.0,8.8,3.78
2023-01-08,239.6,213.3,233.0,1659.0,283680.0,65103871.8,217.9,15.1,6.93
2023-01-05,219.0,210.1,217.9,1076.0,154372.0,33238212.5,213.2,4.7,2.2
2023-01-04,215.0,206.1,213.2,869.0,106398.0,22430983.4,208.0,5.2,2.5
2023-01-03,214.0,205.0,208.0,751.0,81379.0,17033830.7,213.0,-5.0,-2.35
2023-01-02,217.9,208.0,213.0,680.0,83694.0,17791253.5,214.0,-1.0,-0.47
2023-01-01,217.1,205.0,214.0,1100.0,162327.0,34582641.1,209.7,4.3,2.05
2022-12-29,210.0,196.0,209.7,930.0,138915.0,28516842.6,199.5,10.2,5.11
2022-12-28,208.5,199.0,199.5,1115.0,135358.0,27379301.8,204.5,-5.0,-2.44
2022-12-27,205.3,190.0,204.5,1706.0,211014.0,42499635.3,186.7,17.8,9.53
2022-12-26,191.0,180.0,186.7,667.0,73563.0,13637910.7,179.0,7.7,4.3
2022-12-22,181.0,178.0,179.0,360.0,26551.0,4749830.8,179.6,-0.6,-0.33
2022-12-21,183.7,179.0,179.6,422.0,30971.0,5574571.9,180.1,-0.5,-0.28
2022-12-20,181.5,176.9,180.1,474.0,31681.0,5716773.3,180.5,-0.4,-0.22
2022-12-19,182.0,179.3,180.5,412.0,27364.0,4940918.0,181.1,-0.6,-0.33
2022-12-18,183.2,180.0,181.1,512.0,50448.0,9158443.0,183.1,-2.0,-1.09
2022-12-15,186.5,183.0,183.1,333.0,24105.0,4429579.7,186.0,-2.9,-1.56
2022-12-14,187.6,183.6,186.0,333.0,21664.0,4013956.4,184.0,2.0,1.09
2022-12-13,186.0,182.5,184.0,362.0,26925.0,4970319.8,184.5,-0.5,-0.27
2022-12-12,184.5,181.0,184.5,425.0,33717.0,6167925.5,183.0,1.5,0.82
2022-12-11,188.0,183.0,183.0,455.0,44083.0,8099430.5,185.0,-2.0,-1.08
2022-12-07,189.0,185.0,185.0,361.0,38424.0,7131504.9,185.7,-0.7,-0.38
2022-12-06,189.0,185.3,185.7,417.0,40665.0,7581172.1,187.5,-1.8,-0.96
2022-12-05,190.0,187.1,187.5,412.0,33161.0,6238753.8,188.5,-1.0,-0.53
2022-12-04,192.0,188.0,188.5,482.0,49715.0,9413032.8,189.1,-0.6,-0.32
2022-12-01,192.0,188.1,189.1,443.0,38802.0,7375109.9,190.0,-0.9,-0.47
2022-11-30,193.0,189.0,190.0,339.0,29166.0,5557217.2,191.2,-1.2,-0.63
2022-11-29,193.0,189.3,191.2,300.0,24248.0,4623535.1,192.0,-0.8,-0.42
2022-11-28,199.9,190.0,192.0,438.0,44987.0,8662404.1,192.0,0.0,0.0
2022-11-27,192.0,189.0,192.0,536.0,42357.0,8063235.3,188.3,3.7,1.96
2022-11-24,191.0,188.0,188.3,456.0,38536.0,7292481.4,189.0,-0.7,-0.37
2022-11-23,193.0,188.0,189.0,382.0,34557.0,6544113.7,190.7,-1.7,-0.89
2022-11-22,198.0,190.6,190.7,446.0,38922.0,7521175.3,194.1,-3.4,-1.75
2022-11-17,195.0,189.2,194.1,492.0,54020.0,10437404.9,193.0,1.1,0.57
2022-11-16,195.5,189.0,193.0,602.0,65947.0,12759492.9,190.0,3.0,1.58
2022-11-15,195.0,190.0,190.0,471.0,51112.0,9794686.0,191.0,-1.0,-0.52
2022-11-14,192.0,187.5,191.0,419.0,37536.0,7130771.8,189.0,2.0,1.06
2022-11-13,192.0,187.2,189.0,459.0,31560.0,5976790.2,190.0,-1.0,-0.53
2022-11-10,195.0,189.2,190.0,461.0,39357.0,7507959.6,192.0,-2.0,-1.04
2022-11-09,201.0,192.0,192.0,498.0,52490.0,10237704.8,197.1,-5.1,-2.59
2022-11-08,201.0,196.0,197.1,385.0,32323.0,6393659.1,199.0,-1.9,-0.95
2022-11-07,205.0,199.0,199.0,630.0,71837.0,14462660.4,201.5,-2.5,-1.24
2022-11-06,204.0,197.0,201.5,558.0,52939.0,10632846.8,199.3,2.2,1.1
2022-11-03,208.0,198.5,199.3,469.0,46292.0,9281517.8,204.0,-4.7,-2.3
2022-11-02,210.0,197.0,204.0,655.0,74843.0,15185065.7,200.9,3.1,1.54
2022-11-01,200.9,189.0,200.9,704.0,74432.0,14471999.7,189.0,11.9,6.3
2022-10-31,192.0,188.0,189.0,417.0,32954.0,6227127.7,187.1,1.9,1.02
2022-10-23,189.6,186.0,187.1,344.0,25605.0,4821611.1,185.8,1.3,0.7
2022-10-20,187.0,184.0,185.8,412.0,29247.0,5423237.4,185.0,0.8,0.43
2022-10-19,186.0,184.0,185.0,466.0,41987.0,7756891.9,186.9,-1.9,-1.02
2022-10-17,187.4,182.5,186.9,464.0,40332.0,7477471.3,186.0,0.9,0.48
2022-10-16,189.3,185.0,186.0,444.0,29584.0,5534084.0,187.4,-1.4,-0.75
2022-10-13,192.0,186.0,187.4,467.0,39680.0,7455884.2,187.4,0.0,0.0
2022-10-12,190.0,185.0,187.4,380.0,30946.0,5812477.3,186.2,1.2,0.64
2022-10-11,188.4,184.0,186.2,460.0,53755.0,9996354.3,189.2,-3.0,-1.59
2022-10-10,196.0,189.0,189.2,525.0,49135.0,9373466.7,194.5,-5.3,-2.72
2022-10-09,196.9,192.0,194.5,437.0,33857.0,6568474.0,192.0,2.5,1.3
2022-09-29,193.6,189.0,192.0,454.0,50688.0,9650464.6,188.0,4.0,2.13
2022-09-28,190.0,187.0,188.0,400.0,29732.0,5600536.5,187.6,0.4,0.21
2022-09-27,190.0,185.0,187.6,557.0,43498.0,8183325.7,187.0,0.6,0.32
2022-09-25,195.9,179.9,187.0,1377.0,139884.0,25940293.8,199.8,-12.8,-6.41
2022-09-22,202.0,197.1,199.8,616.0,51537.0,10271458.5,202.5,-2.7,-1.33
2022-09-21,205.9,199.0,202.5,681.0,55598.0,11173171.6,199.9,2.6,1.3
2022-09-20,205.0,198.0,199.9,926.0,82393.0,16465150.3,205.0,-5.1,-2.49
2022-09-18,211.0,205.0,205.0,745.0,78020.0,16162223.6,210.2,-5.2,-2.47
2022-09-16,213.0,205.8,210.2,426.0,42620.0,8946374.9,214.0,-3.8,-1.78
2022-09-15,226.7,211.6,214.0,737.0,83601.0,18020076.0,223.1,-9.1,-4.08
2022-09-14,224.0,215.0,223.1,697.0,61871.0,13639140.1,215.9,7.2,3.33
2022-09-13,219.0,213.1,215.9,559.0,43593.0,9442688.7,214.0,1.9,0.89
2022-09-12,217.0,212.0,214.0,569.0,42693.0,9089869.8,215.0,-1.0,-0.47
2022-09-11,221.5,213.0,215.0,801.0,74533.0,16054089.6,217.2,-2.2,-1.01
2022-09-08,221.0,215.8,217.2,578.0,44738.0,9750651.4,217.6,-0.4,-0.18
2022-09-07,222.0,216.0,217.6,529.0,32928.0,7187857.5,220.0,-2.4,-1.09
2022-09-06,226.0,219.5,220.0,585.0,58130.0,12836195.0,222.3,-2.3,-1.03
2022-09-05,225.0,218.6,222.3,528.0,35687.0,7960370.7,223.0,-0.7,-0.31
2022-09-04,226.0,222.0,223.0,535.0,41198.0,9222143.4,223.0,0.0,0.0
2022-09-02,225.9,223.0,223.0,201.0,12089.0,2707712.4,223.1,-0.1,-0.04
2022-09-01,227.0,220.6,223.1,486.0,40413.0,9054794.3,225.1,-2.0,-0.89
2022-08-31,228.0,224.0,225.1,483.0,33083.0,7454913.5,226.8,-1.7,-0.75
2022-08-30,230.0,225.1,226.8,376.0,19865.0,4516430.8,225.5,1.3,0.58
2022-08-29,227.0,221.9,225.5,672.0,64113.0,14356465.5,225.0,0.5,0.22
2022-08-28,230.0,224.5,225.0,880.0,82956.0,18751232.2,229.0,-4.0,-1.75
2022-08-26,231.8,228.1,229.0,391.0,36361.0,8327992.6,231.8,-2.8,-1.21
2022-08-25,234.0,228.0,231.8,547.0,50536.0,11712070.2,232.6,-0.8,-0.34
2022-08-24,237.0,228.0,232.6,594.0,38823.0,9013672.0,232.0,0.6,0.26
2022-08-23,233.0,230.0,232.0,639.0,39306.0,9090752.3,232.7,-0.7,-0.3
2022-08-22,235.0,230.6,232.7,573.0,46025.0,10710773.4,234.9,-2.2,-0.94
2022-08-21,240.9,233.0,234.9,626.0,41512.0,9778069.7,237.0,-2.1,-0.89
2022-08-18,238.9,230.0,237.0,827.0,76930.0,18124142.7,231.0,6.0,2.6
2022-08-17,233.0,227.3,231.0,643.0,54991.0,12672023.2,230.1,0.9,0.39
2022-08-16,240.0,229.4,230.1,837.0,86087.0,20050005.3,236.6,-6.5,-2.75
2022-08-15,237.4,226.0,236.6,706.0,70265.0,16415788.9,229.9,6.7,2.91
2022-08-14,235.0,229.0,229.9,848.0,87124.0,20114304.1,234.0,-4.1,-1.75
2022-08-11,239.0,233.2,234.0,693.0,58253.0,13662311.7,235.0,-1.0,-0.43
2022-08-10,239.0,231.5,235.0,657.0,56855.0,13361592.6,235.0,0.0,0.0
2022-08-09,240.0,235.0,235.0,880.0,98225.0,23260532.7,239.0,-4.0,-1.67
2022-08-08,247.8,239.0,239.0,918.0,102562.0,24777451.0,243.0,-4.0,-1.65
2022-08-07,249.5,238.5,243.0,809.0,65696.0,16019576.2,242.0,1.0,0.41
2022-08-05,249.0,242.0,242.0,605.0,72923.0,17756635.5,248.0,-6.0,-2.42
2022-08-04,256.0,247.0,248.0,1104.0,154422.0,38667561.4,254.0,-6.0,-2.36
2022-08-03,264.0,253.0,254.0,943.0,140288.0,36359913.0,259.0,-5.0,-1.93
2022-08-02,264.0,255.5,259.0,834.0,105893.0,27378236.7,263.0,-4.0,-1.52
2022-08-01,269.2,260.0,263.0,1320.0,211469.0,56049932.6,264.0,-1.0,-0.38
2022-07-31,267.0,251.0,264.0,1640.0,273966.0,71368877.7,251.2,12.8,5.1
2022-07-29,257.0,249.1,251.2,562.0,89958.0,22766759.8,250.0,1.2,0.48
2022-07-28,265.3,247.0,250.0,1441.0,215017.0,54241458.8,247.4,2.6,1.05
2022-07-27,247.8,241.0,247.4,873.0,90584.0,22118304.1,245.1,2.3,0.94
2022-07-26,257.0,245.0,245.1,968.0,125228.0,31207839.4,253.0,-7.9,-3.12
2022-07-25,255.0,245.1,253.0,1239.0,157997.0,39670979.1,246.5,6.5,2.64
2022-07-24,248.0,239.9,246.5,1172.0,123649.0,29990509.4,240.0,6.5,2.71
2022-07-22,246.0,238.3,240.0,649.0,71190.0,17132393.6,240.3,-0.3,-0.12
2022-07-21,245.0,240.0,240.3,572.0,59653.0,14431935.9,245.0,-4.7,-1.92
2022-07-20,248.0,242.0,245.0,556.0,39721.0,9711073.3,244.0,1.0,0.41
2022-07-19,250.0,243.1,244.0,687.0,68376.0,16837898.4,243.5,0.5,0.21
2022-07-18,247.0,240.0,243.5,541.0,46856.0,11417109.8,242.0,1.5,0.62
2022-07-17,246.0,240.0,242.0,602.0,57214.0,13875622.0,240.0,2.0,0.83
2022-07-15,244.0,239.2,240.0,416.0,40374.0,9717958.0,242.4,-2.4,-0.99
2022-07-14,250.9,241.0,242.4,736.0,76790.0,18776494.0,244.0,-1.6,-0.66
2022-07-13,244.0,230.5,244.0,699.0,73157.0,17542710.0,233.0,11.0,4.72
2022-07-12,239.0,230.3,233.0,772.0,92289.0,21673495.8,232.0,1.0,0.43
2022-07-11,240.0,231.0,232.0,1083.0,110528.0,25860273.1,240.5,-8.5,-3.53
2022-07-08,249.0,237.5,240.5,488.0,60023.0,14475174.0,247.0,-6.5,-2.63
2022-07-07,260.0,244.1,247.0,815.0,67965.0,16917341.8,250.0,-3.0,-1.2
2022-07-06,252.0,241.1,250.0,850.0,84478.0,20858395.1,247.0,3.0,1.21
2022-07-05,261.0,247.0,247.0,1133.0,128069.0,32249880.3,258.0,-11.0,-4.26
2022-07-04,274.0,255.0,258.0,1603.0,178532.0,47530006.8,261.9,-3.9,-1.49
2022-07-03,264.0,241.1,261.9,956.0,101703.0,26154106.2,251.0,10.9,4.34
2022-07-01,260.0,250.0,251.0,519.0,47058.0,11956395.0,254.6,-3.6,-1.41
2022-06-30,257.0,244.0,254.6,1075.0,121168.0,30616365.2,243.0,11.6,4.77
2022-06-29,245.0,235.0,243.0,610.0,60411.0,14602890.8,239.3,3.7,1.55
2022-06-28,241.0,232.1,239.3,547.0,78988.0,18702371.5,241.0,-1.7,-0.71
2022-06-27,255.0,240.4,241.0,972.0,91212.0,22578158.3,248.5,-7.5,-3.02
2022-06-26,249.0,232.0,248.5,1130.0,118265.0,28602035.3,232.4,16.1,6.93
2022-06-24,240.0,221.5,232.4,476.0,60604.0,13872426.8,228.1,4.3,1.89
2022-06-23,238.0,228.0,228.1,825.0,77192.0,17708444.9,236.0,-7.9,-3.35
2022-06-22,241.0,235.0,236.0,510.0,47674.0,11286217.3,241.0,-5.0,-2.07
2022-06-21,245.0,230.1,241.0,678.0,78620.0,18730001.1,233.5,7.5,3.21
2022-06-20,242.0,231.5,233.5,958.0,97965.0,22949627.1,242.0,-8.5,-3.51
2022-06-19,254.0,242.0,242.0,858.0,79012.0,19342270.4,250.5,-8.5,-3.39
2022-06-17,256.0,250.0,250.5,271.0,21156.0,5324665.4,252.0,-1.5,-0.6
2022-06-16,258.9,247.0,252.0,665.0,57997.0,14698177.3,252.0,0.0,0.0
2022-06-15,257.5,247.0,252.0,857.0,73439.0,18394133.8,256.5,-4.5,-1.75
2022-06-14,264.6,255.0,256.5,989.0,99008.0,25519416.7,264.6,-8.1,-3.06
2022-06-13,270.0,264.0,264.6,575.0,34768.0,9248859.2,268.9,-4.3,-1.6
2022-06-10,273.0,264.1,268.9,434.0,35540.0,9486148.5,268.0,0.9,0.34
2022-06-09,279.9,267.0,268.0,813.0,80519.0,21992928.8,273.0,-5.0,-1.83
2022-06-08,275.5,262.0,273.0,776.0,100083.0,26865106.2,262.0,11.0,4.2
2022-06-07,271.0,262.0,262.0,816.0,59946.0,15877157.1,269.1,-7.1,-2.64
2022-06-06,275.9,266.0,269.1,819.0,67655.0,18308815.7,268.5,0.6,0.22
2022-06-03,276.0,265.8,268.5,622.0,52214.0,14118099.7,271.1,-2.6,-0.96
2022-06-02,279.0,271.0,271.1,623.0,50586.0,13827089.3,274.5,-3.4,-1.24
2022-06-01,277.0,271.0,274.5,746.0,60533.0,16487123.7,272.9,1.6,0.59
2022-05-31,281.0,270.0,272.9,939.0,90866.0,24893200.8,277.4,-4.5,-1.62
2022-05-30,289.0,277.0,277.4,1006.0,83006.0,23231416.7,285.0,-7.6,-2.67
2022-05-27,291.9,283.0,285.0,621.0,49978.0,14277406.3,287.0,-2.0,-0.7
2022-05-26,290.7,285.0,287.0,646.0,56271.0,16165619.1,285.5,1.5,0.53
2022-05-25,292.9,285.5,285.5,762.0,60952.0,17574770.2,286.0,-0.5,-0.17
2022-05-24,289.9,280.6,286.0,667.0,43538.0,12476385.5,283.7,2.3,0.81
2022-05-23,290.0,283.0,283.7,922.0,73828.0,21005842.2,290.0,-6.3,-2.17
2022-05-20,295.0,287.5,290.0,590.0,46782.0,13529611.7,290.0,0.0,0.0
2022-05-19,295.8,289.0,290.0,761.0,67614.0,19678255.2,290.0,0.0,0.0
2022-05-18,296.9,287.1,290.0,758.0,63188.0,18464425.2,292.0,-2.0,-0.68
2022-05-17,301.0,290.0,292.0,832.0,77100.0,22715745.0,302.0,-10.0,-3.31
2022-05-12,315.0,301.1,302.0,888.0,87012.0,26760925.4,309.0,-7.0,-2.27
2022-05-11,311.0,294.7,309.0,889.0,98431.0,30114573.5,299.2,9.8,3.28
2022-05-10,300.0,292.0,299.2,755.0,68424.0,20379178.6,292.0,7.2,2.47
2022-05-09,302.0,290.0,292.0,1102.0,110453.0,32686791.8,297.3,-5.3,-1.78
2022-05-08,299.0,280.0,297.3,937.0,92245.0,26258427.7,286.5,10.8,3.77
2022-05-05,295.0,285.0,286.5,1274.0,121469.0,35049459.9,292.1,-5.6,-1.92
2022-05-04,299.0,290.0,292.1,973.0,99614.0,29282853.9,295.3,-3.2,-1.08
2022-05-02,302.0,295.0,295.3,1118.0,125585.0,37277588.4,301.6,-6.3,-2.09
2022-04-28,312.0,301.0,301.6,1011.0,114023.0,34624846.3,307.0,-5.4,-1.76
2022-04-27,309.0,300.0,307.0,837.0,63206.0,19251187.6,305.5,1.5,0.49
2022-04-26,313.0,303.8,305.5,884.0,74586.0,22937766.1,309.5,-4.0,-1.29
2022-04-25,320.9,308.7,309.5,1153.0,113420.0,35573846.9,317.9,-8.4,-2.64
2022-04-24,320.9,296.0,317.9,1621.0,152478.0,47195963.1,299.0,18.9,6.32
2022-04-21,302.8,290.9,299.0,1148.0,109454.0,32407247.8,296.3,2.7,0.91
2022-04-20,305.0,295.0,296.3,1161.0,106913.0,31894246.9,302.0,-5.7,-1.89
2022-04-19,309.0,293.0,302.0,1131.0,99793.0,30044921.9,300.0,2.0,0.67
2022-04-18,312.0,300.0,300.0,1414.0,122674.0,37206504.42,310.0,-10.0,-3.23
2022-04-17,320.0,309.5,310.0,1246.0,107084.0,33504856.0,316.0,-6.0,-1.9
2022-04-13,320.0,310.0,316.0,1133.0,102510.0,32337456.0,314.0,2.0,0.64
2022-04-12,320.4,312.0,314.0,1156.0,117778.0,37093455.7,318.5,-4.5,-1.41
2022-04-11,337.0,318.0,318.5,1544.0,222068.0,72120158.0,324.0,-5.5,-1.7
2022-04-07,329.9,312.0,324.0,1596.0,138885.0,44953887.5,318.0,6.0,1.89
